DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1167,Methazolamide,DDInter1274,Nefazodone,Moderate
DDInter1167,Methazolamide,DDInter1359,Oxazepam,Moderate
DDInter1374,Oxytetracycline,DDInter1167,Methazolamide,Minor
DDInter1167,Methazolamide,DDInter1385,Pancuronium,Moderate
DDInter1167,Methazolamide,DDInter1397,Paroxetine,Moderate
DDInter1167,Methazolamide,DDInter1443,Phenolphthalein,Moderate
DDInter1167,Methazolamide,DDInter1470,Pimozide,Major
DDInter1167,Methazolamide,DDInter1472,Pioglitazone,Moderate
DDInter1167,Methazolamide,DDInter1473,Pipecuronium,Moderate
DDInter1167,Methazolamide,DDInter1488,Polyethylene glycol (3350),Moderate
DDInter1167,Methazolamide,DDInter1506,Pramlintide,Moderate
DDInter1167,Methazolamide,DDInter1513,Prednisolone,Moderate
DDInter1515,Prednisone,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1521,Primidone,Moderate
DDInter1167,Methazolamide,DDInter1552,Quazepam,Moderate
DDInter1167,Methazolamide,DDInter1554,Quinapril,Moderate
DDInter1167,Methazolamide,DDInter1556,Quinidine,Moderate
DDInter1565,Ramipril,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1571,Rapacuronium,Moderate
DDInter1167,Methazolamide,DDInter1580,Remimazolam,Moderate
DDInter1167,Methazolamide,DDInter1581,Repaglinide,Moderate
DDInter1167,Methazolamide,DDInter1612,Rocuronium,Moderate
DDInter1621,Rosiglitazone,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1635,Salmeterol,Moderate
DDInter1167,Methazolamide,DDInter1637,Salsalate,Major
DDInter1167,Methazolamide,DDInter1656,Selexipag,Moderate
DDInter1167,Methazolamide,DDInter1662,Sertraline,Moderate
DDInter1167,Methazolamide,DDInter1665,Sibutramine,Moderate
DDInter1666,Sildenafil,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1679,Sitagliptin,Moderate
DDInter1167,Methazolamide,DDInter1633,Salicylic acid (sodium),Major
DDInter1167,Methazolamide,DDInter1736,Tadalafil,Minor
DDInter1761,Temazepam,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1769,Terbutaline,Moderate
DDInter1821,Tizanidine,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1826,Tolazamide,Moderate
DDInter1167,Methazolamide,DDInter1828,Tolbutamide,Moderate
DDInter1852,Treprostinil,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1860,Triazolam,Moderate
DDInter1881,Troglitazone,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1890,Tubocurarine,Moderate
DDInter1167,Methazolamide,DDInter1922,Vecuronium,Moderate
DDInter1927,Venlafaxine,DDInter1167,Methazolamide,Moderate
DDInter1167,Methazolamide,DDInter1935,Vilazodone,Moderate
DDInter1167,Methazolamide,DDInter1948,Vortioxetine,Moderate
DDInter1967,Ziprasidone,DDInter1167,Methazolamide,Major
DDInter1167,Methazolamide,DDInter1971,Zonisamide,Major
DDInter1172,Methocarbamol,DDInter179,Bendroflumethiazide,Moderate
DDInter1172,Methocarbamol,DDInter188,Benzthiazide,Moderate
DDInter1172,Methocarbamol,DDInter738,Flavoxate,Moderate
DDInter1172,Methocarbamol,DDInter741,Flibanserin,Moderate
DDInter1172,Methocarbamol,DDInter790,Furosemide,Moderate
DDInter1172,Methocarbamol,DDInter889,Hydroflumethiazide,Moderate
DDInter1172,Methocarbamol,DDInter916,Indapamide,Moderate
DDInter1172,Methocarbamol,DDInter1199,Metolazone,Moderate
DDInter1172,Methocarbamol,DDInter1490,Polythiazide,Moderate
DDInter1172,Methocarbamol,DDInter1667,Silodosin,Moderate
DDInter1172,Methocarbamol,DDInter1767,Terazosin,Moderate
DDInter1836,Torasemide,DDInter1172,Methocarbamol,Moderate
DDInter1172,Methocarbamol,DDInter1861,Trichlormethiazide,Moderate
DDInter1172,Methocarbamol,DDInter1971,Zonisamide,Moderate
DDInter179,Bendroflumethiazide,DDInter1177,Methoxsalen,Moderate
DDInter1177,Methoxsalen,DDInter188,Benzthiazide,Moderate
DDInter1177,Methoxsalen,DDInter790,Furosemide,Moderate
DDInter1177,Methoxsalen,DDInter889,Hydroflumethiazide,Moderate
DDInter1177,Methoxsalen,DDInter916,Indapamide,Moderate
DDInter1199,Metolazone,DDInter1177,Methoxsalen,Moderate
DDInter1177,Methoxsalen,DDInter1374,Oxytetracycline,Moderate
DDInter1177,Methoxsalen,DDInter1490,Polythiazide,Moderate
DDInter1177,Methoxsalen,DDInter1673,Simeprevir,Moderate
DDInter1721,Sulfadiazine,DDInter1177,Methoxsalen,Moderate
DDInter1177,Methoxsalen,DDInter1722,Sulfadoxine,Moderate
DDInter1177,Methoxsalen,DDInter1723,Sulfamethizole,Moderate
DDInter1177,Methoxsalen,DDInter1725,Sulfasalazine,Moderate
DDInter1727,Sulfisoxazole,DDInter1177,Methoxsalen,Moderate
DDInter1836,Torasemide,DDInter1177,Methoxsalen,Moderate
DDInter1177,Methoxsalen,DDInter1861,Trichlormethiazide,Moderate
DDInter1177,Methoxsalen,DDInter1925,Vemurafenib,Moderate
DDInter179,Bendroflumethiazide,DDInter1180,Methscopolamine,Minor
DDInter188,Benzthiazide,DDInter1180,Methscopolamine,Minor
DDInter731,Fesoterodine,DDInter1180,Methscopolamine,Moderate
DDInter738,Flavoxate,DDInter1180,Methscopolamine,Moderate
DDInter889,Hydroflumethiazide,DDInter1180,Methscopolamine,Minor
DDInter916,Indapamide,DDInter1180,Methscopolamine,Minor
DDInter1199,Metolazone,DDInter1180,Methscopolamine,Minor
DDInter1365,Oxybutynin,DDInter1180,Methscopolamine,Moderate
DDInter1490,Polythiazide,DDInter1180,Methscopolamine,Minor
DDInter1696,Solifenacin,DDInter1180,Methscopolamine,Moderate
DDInter1832,Tolterodine,DDInter1180,Methscopolamine,Moderate
DDInter1861,Trichlormethiazide,DDInter1180,Methscopolamine,Minor
DDInter738,Flavoxate,DDInter1181,Methsuximide,Moderate
DDInter741,Flibanserin,DDInter1181,Methsuximide,Moderate
DDInter179,Bendroflumethiazide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter188,Benzthiazide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter790,Furosemide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter889,Hydroflumethiazide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter916,Indapamide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1199,Metolazone,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1374,Oxytetracycline,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1490,Polythiazide,Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1673,Simeprevir,Moderate
DDInter1721,Sulfadiazine,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1722,Sulfadoxine,Moderate
DDInter1723,Sulfamethizole,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1725,Sulfasalazine,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1727,Sulfisoxazole,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1836,Torasemide,DDInter1182,Methyl aminolevulinate (topical),Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1861,Trichlormethiazide,Moderate
DDInter1182,Methyl aminolevulinate (topical),DDInter1925,Vemurafenib,Moderate
DDInter1187,Methylergometrine,DDInter71,Aminoglutethimide,Moderate
DDInter1187,Methylergometrine,DDInter90,Amprenavir,Major
DDInter1187,Methylergometrine,DDInter92,Amyl Nitrite,Moderate
DDInter1187,Methylergometrine,DDInter193,Berotralstat,Moderate
DDInter1187,Methylergometrine,DDInter221,Boceprevir,Major
DDInter256,Butabarbital,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter303,Carteolol,Moderate
DDInter416,Clotrimazole,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter498,Demeclocycline,Moderate
DDInter1187,Methylergometrine,DDInter614,Echinacea,Moderate
DDInter1187,Methylergometrine,DDInter648,Entrectinib,Moderate
DDInter1187,Methylergometrine,DDInter649,Enzalutamide,Moderate
DDInter1187,Methylergometrine,DDInter650,Ephedrine,Major
DDInter1187,Methylergometrine,DDInter651,Ephedrine (nasal),Major
DDInter1187,Methylergometrine,DDInter653,Epinephrine (ophthalmic),Major
DDInter1187,Methylergometrine,DDInter654,Epinephrine (topical),Major
DDInter1187,Methylergometrine,DDInter661,Erdafitinib,Moderate
DDInter1187,Methylergometrine,DDInter665,Ergotamine,Major
DDInter1187,Methylergometrine,DDInter674,Eslicarbazepine,Moderate
DDInter675,Esmolol,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter703,Etravirine,Moderate
DDInter1187,Methylergometrine,DDInter714,Fedratinib,Moderate
DDInter1187,Methylergometrine,DDInter715,Felbamate,Moderate
DDInter743,Fluconazole,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter777,Fosamprenavir,Major
DDInter1187,Methylergometrine,DDInter778,Fosaprepitant,Moderate
DDInter1187,Methylergometrine,DDInter783,Fosphenytoin,Moderate
DDInter1187,Methylergometrine,DDInter785,Fostamatinib,Moderate
DDInter1187,Methylergometrine,DDInter788,Frovatriptan,Major
DDInter1187,Methylergometrine,DDInter833,Glycerol phenylbutyrate,Moderate
DDInter1187,Methylergometrine,DDInter836,Goldenseal,Moderate
DDInter1187,Methylergometrine,DDInter842,Grepafloxacin,Moderate
DDInter1187,Methylergometrine,DDInter843,Griseofulvin,Moderate
DDInter1187,Methylergometrine,DDInter905,Idelalisib,Major
DDInter1187,Methylergometrine,DDInter909,Imatinib,Moderate
DDInter917,Indinavir,DDInter1187,Methylergometrine,Major
DDInter1187,Methylergometrine,DDInter986,Isoniazid,Moderate
DDInter1187,Methylergometrine,DDInter1007,Ketamine,Moderate
DDInter1187,Methylergometrine,DDInter1047,Levmetamfetamine (nasal),Major
DDInter1187,Methylergometrine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1187,Methylergometrine,DDInter1085,Lomitapide,Moderate
DDInter1187,Methylergometrine,DDInter1087,Lonafarnib,Major
DDInter1187,Methylergometrine,DDInter1151,Mephentermine,Major
DDInter1187,Methylergometrine,DDInter1162,Metaraminol,Major
DDInter1187,Methylergometrine,DDInter1176,Methoxamine,Major
DDInter1194,Methysergide,DDInter1187,Methylergometrine,Major
DDInter1187,Methylergometrine,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1200,Metoprolol,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1201,Metreleptin,Moderate
DDInter1187,Methylergometrine,DDInter1209,Miconazole,Moderate
DDInter1213,Midodrine,DDInter1187,Methylergometrine,Major
DDInter1187,Methylergometrine,DDInter1215,Mifepristone,Major
DDInter1187,Methylergometrine,DDInter1256,Nafcillin,Moderate
DDInter1187,Methylergometrine,DDInter1264,Naphazoline (nasal),Major
DDInter1187,Methylergometrine,DDInter1267,Naratriptan,Major
DDInter1187,Methylergometrine,DDInter1274,Nefazodone,Major
DDInter1276,Nelfinavir,DDInter1187,Methylergometrine,Major
DDInter1285,Nevirapine,DDInter1187,Methylergometrine,Moderate
DDInter1290,Nicotine,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1293,Nilotinib,Moderate
DDInter1187,Methylergometrine,DDInter1304,Nitroglycerin,Moderate
DDInter1187,Methylergometrine,DDInter1311,Norepinephrine,Major
DDInter1323,Octreotide,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1327,Olaparib,Moderate
DDInter1187,Methylergometrine,DDInter1347,Oritavancin,Moderate
DDInter1187,Methylergometrine,DDInter1351,Osilodrostat,Moderate
DDInter1187,Methylergometrine,DDInter1352,Osimertinib,Moderate
DDInter1187,Methylergometrine,DDInter1360,Oxcarbazepine,Moderate
DDInter1187,Methylergometrine,DDInter1368,Oxymetazoline (nasal),Major
DDInter1187,Methylergometrine,DDInter1369,Oxymetazoline (ophthalmic),Major
DDInter1187,Methylergometrine,DDInter1370,Oxymetazoline (topical),Major
DDInter1187,Methylergometrine,DDInter1374,Oxytetracycline,Moderate
DDInter1187,Methylergometrine,DDInter1379,Palbociclib,Moderate
DDInter1187,Methylergometrine,DDInter1398,Pasireotide,Moderate
DDInter1187,Methylergometrine,DDInter1400,Pazopanib,Moderate
DDInter1187,Methylergometrine,DDInter1417,Penbutolol,Moderate
DDInter1423,Pentobarbital,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1435,Pexidartinib,Moderate
DDInter1187,Methylergometrine,DDInter1451,Phenylbutazone,Moderate
DDInter1187,Methylergometrine,DDInter1454,Phenylephrine (nasal),Major
DDInter1187,Methylergometrine,DDInter1457,Phenylephrine (topical),Major
DDInter1187,Methylergometrine,DDInter1458,Phenylpropanolamine,Major
DDInter1460,Phenytoin,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1471,Pindolol,Moderate
DDInter1187,Methylergometrine,DDInter1480,Pitolisant,Moderate
DDInter1187,Methylergometrine,DDInter1494,Posaconazole,Major
DDInter1187,Methylergometrine,DDInter1521,Primidone,Moderate
DDInter1187,Methylergometrine,DDInter1539,Propranolol,Moderate
DDInter1187,Methylergometrine,DDInter1540,Propylhexedrine (nasal),Major
DDInter1570,Ranolazine,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1588,Ribociclib,Moderate
DDInter1187,Methylergometrine,DDInter1590,Rifampicin,Moderate
DDInter1187,Methylergometrine,DDInter1592,Rifapentine,Moderate
DDInter1187,Methylergometrine,DDInter1611,Rizatriptan,Major
DDInter1187,Methylergometrine,DDInter1626,Rucaparib,Moderate
DDInter1187,Methylergometrine,DDInter1627,Rufinamide,Moderate
DDInter1187,Methylergometrine,DDInter1650,Secobarbital,Moderate
DDInter1187,Methylergometrine,DDInter1658,Selpercatinib,Moderate
DDInter1187,Methylergometrine,DDInter1678,Sirolimus,Moderate
DDInter1187,Methylergometrine,DDInter1698,Somapacitan,Moderate
DDInter1187,Methylergometrine,DDInter1700,Somatrem,Moderate
DDInter1699,Somatotropin,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1704,Sotalol,Moderate
DDInter1187,Methylergometrine,DDInter1708,St. John's Wort,Moderate
DDInter1187,Methylergometrine,DDInter1726,Sulfinpyrazone,Moderate
DDInter1187,Methylergometrine,DDInter1733,Suvorexant,Moderate
DDInter1187,Methylergometrine,DDInter1735,Tacrolimus,Moderate
DDInter1187,Methylergometrine,DDInter1750,Tazemetostat,Moderate
DDInter1187,Methylergometrine,DDInter1755,Telaprevir,Major
DDInter1187,Methylergometrine,DDInter1758,Telithromycin,Major
DDInter1187,Methylergometrine,DDInter1760,Telotristat ethyl,Moderate
DDInter1187,Methylergometrine,DDInter1763,Temsirolimus,Moderate
DDInter1187,Methylergometrine,DDInter1787,Tetryzoline (nasal),Major
DDInter1187,Methylergometrine,DDInter1788,Tetryzoline (ophthalmic),Major
DDInter1187,Methylergometrine,DDInter1802,Ticagrelor,Moderate
DDInter1187,Methylergometrine,DDInter1809,Timolol,Moderate
DDInter1881,Troglitazone,DDInter1187,Methylergometrine,Moderate
DDInter1187,Methylergometrine,DDInter1882,Troleandomycin,Major
DDInter1187,Methylergometrine,DDInter1891,Tucatinib,Major
DDInter1187,Methylergometrine,DDInter1925,Vemurafenib,Moderate
DDInter1187,Methylergometrine,DDInter1946,Voriconazole,Major
DDInter1187,Methylergometrine,DDInter1949,Voxelotor,Moderate
DDInter1187,Methylergometrine,DDInter1952,Xylometazoline (nasal),Major
DDInter1187,Methylergometrine,DDInter1955,Zafirlukast,Moderate
DDInter1969,Zolmitriptan,DDInter1187,Methylergometrine,Major
DDInter179,Bendroflumethiazide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter188,Benzthiazide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1196,Metipranolol (ophthalmic),DDInter664,Ergometrine,Moderate
DDInter790,Furosemide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter889,Hydroflumethiazide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter916,Indapamide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1199,Metolazone,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1196,Metipranolol (ophthalmic),DDInter1490,Polythiazide,Moderate
DDInter1606,Ritodrine,DDInter1196,Metipranolol (ophthalmic),Major
DDInter1196,Metipranolol (ophthalmic),DDInter1667,Silodosin,Moderate
DDInter1767,Terazosin,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1836,Torasemide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1861,Trichlormethiazide,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter738,Flavoxate,DDInter1197,Metoclopramide,Moderate
DDInter1197,Metoclopramide,DDInter741,Flibanserin,Moderate
DDInter1197,Metoclopramide,DDInter1229,Mirabegron,Moderate
DDInter1365,Oxybutynin,DDInter1197,Metoclopramide,Moderate
DDInter1197,Metoclopramide,DDInter1696,Solifenacin,Moderate
DDInter1832,Tolterodine,DDInter1197,Metoclopramide,Moderate
DDInter1197,Metoclopramide,DDInter1925,Vemurafenib,Moderate
DDInter1971,Zonisamide,DDInter1197,Metoclopramide,Moderate
DDInter16,Acetohexamide,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter72,Aminolevulinic acid,Major
DDInter1199,Metolazone,DDInter82,Amoxapine,Moderate
DDInter1199,Metolazone,DDInter86,Amphotericin B (cholesteryl sulfate),Moderate
DDInter1199,Metolazone,DDInter88,Amphotericin B (liposomal),Moderate
DDInter1199,Metolazone,DDInter98,Anisindione,Minor
DDInter1199,Metolazone,DDInter135,Atracurium,Moderate
DDInter1199,Metolazone,DDInter175,Belladonna,Minor
DDInter1199,Metolazone,DDInter241,Bromfenac,Moderate
DDInter256,Butabarbital,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter271,Calcium carbonate,Moderate
DDInter1199,Metolazone,DDInter272,Calcium chloride,Moderate
DDInter1199,Metolazone,DDInter273,Calcium citrate,Moderate
DDInter1199,Metolazone,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter275,Calcium glucoheptonate,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter276,Calcium gluconate,Moderate
DDInter1199,Metolazone,DDInter277,Calcium glycerophosphate,Moderate
DDInter1199,Metolazone,DDInter278,Calcium lactate,Moderate
DDInter1199,Metolazone,DDInter787,Frangula purshiana bark,Moderate
DDInter1199,Metolazone,DDInter307,Castor oil,Moderate
DDInter1199,Metolazone,DDInter349,Chloral hydrate,Moderate
DDInter363,Chlorpromazine,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter385,Cisapride,Major
DDInter1199,Metolazone,DDInter397,Clidinium,Minor
DDInter1199,Metolazone,DDInter498,Demeclocycline,Minor
DDInter1199,Metolazone,DDInter502,Deserpidine,Moderate
DDInter542,Dicoumarol,DDInter1199,Metolazone,Minor
DDInter1199,Metolazone,DDInter551,Diflunisal,Moderate
DDInter1199,Metolazone,DDInter553,Digitoxin,Moderate
DDInter1199,Metolazone,DDInter558,Dihydrotachysterol,Moderate
DDInter1199,Metolazone,DDInter562,Dimenhydrinate,Moderate
DDInter1199,Metolazone,DDInter590,Doxacurium,Moderate
DDInter1199,Metolazone,DDInter657,Epoprostenol,Moderate
DDInter662,Ergocalciferol,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter669,Ertugliflozin,Moderate
DDInter1199,Metolazone,DDInter672,Escitalopram,Moderate
DDInter1199,Metolazone,DDInter674,Eslicarbazepine,Moderate
DDInter1199,Metolazone,DDInter676,Esomeprazole,Moderate
DDInter1199,Metolazone,DDInter686,Etacrynic acid,Moderate
DDInter1199,Metolazone,DDInter699,Etodolac,Moderate
DDInter1199,Metolazone,DDInter706,Exenatide,Moderate
DDInter1199,Metolazone,DDInter720,Fenoldopam,Moderate
DDInter1199,Metolazone,DDInter721,Fenoprofen,Moderate
DDInter1199,Metolazone,DDInter738,Flavoxate,Minor
DDInter1199,Metolazone,DDInter747,Fludrocortisone,Moderate
DDInter1199,Metolazone,DDInter757,Fluorouracil,Moderate
DDInter1199,Metolazone,DDInter760,Fluphenazine,Moderate
DDInter1199,Metolazone,DDInter762,Flurazepam,Moderate
DDInter1199,Metolazone,DDInter763,Flurbiprofen,Moderate
DDInter770,Fluvoxamine,DDInter1199,Metolazone,Moderate
DDInter781,Fosinopril,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter790,Furosemide,Moderate
DDInter1199,Metolazone,DDInter808,Garlic,Minor
DDInter1199,Metolazone,DDInter819,Ginkgo biloba,Moderate
DDInter1199,Metolazone,DDInter826,Glipizide,Moderate
DDInter1199,Metolazone,DDInter831,Glyburide,Moderate
DDInter1199,Metolazone,DDInter832,Glycerin,Moderate
DDInter1199,Metolazone,DDInter834,Glycopyrronium,Minor
DDInter1199,Metolazone,DDInter844,Guanabenz,Moderate
DDInter845,Guanadrel,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter846,Guanethidine,Moderate
DDInter1199,Metolazone,DDInter847,Guanfacine,Moderate
DDInter853,Haloperidol,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter532,Diamorphine,Moderate
DDInter890,Hydromorphone,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter895,Hydroxyzine,Moderate
DDInter1199,Metolazone,DDInter907,Iloperidone,Moderate
DDInter1199,Metolazone,DDInter908,Iloprost,Moderate
DDInter912,Imipramine,DDInter1199,Metolazone,Moderate
DDInter1199,Metolazone,DDInter915,Indacaterol,Moderate
